timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1695964559,187165819.89073854792661690866693,327142776.7952387410707199300536264,327142776.7952387410707199300536264
1696182791,202369921.0761661859989978216,346411370.5109618930555153982028486,346411370.5109618930555153982028486
1696260407,209546809.4336153813409858987104705,358692408.2210117939317864672430262,358692408.2210117939317864672430262
1696377599,201491941.6290811139104474851075,346842079.4129366852069156680500357,346842079.4129366852069156680500357
1696385279,206262669.8316821288929804176520988,351778301.9266378193270225042694149,351778301.9266378193270225042694149
1696537175,207154567.4171436858995534234128621,352925862.0410217561507919595379843,352925862.0410217561507919595379843
1696625867,206756283.70182262080795396966,350095863.1765806369461231289651367,350095863.1765806369461231289651367
1696712219,213512344.4046924082616182457452,358561708.7722043629684983363160718,358561708.7722043629684983363160718
1696794851,212336548.1867807469167007935682744,356934620.21777189472130228232483,356934620.21777189472130228232483
1696887731,212272922.0090684953687026226667883,356742701.7798826615357439257044015,356742701.7798826615357439257044015
1696966079,204418611.7237792086919437445296,344399725.893309082679942858559055,344399725.893309082679942858559055
1697059139,203658306.7682702535810312552484,342513763.734596850381455929474428,342513763.734596850381455929474428
1697147531,202050159.552994626437900454,340698380.5922980912875359575479118,340698380.5922980912875359575479118
1697223227,200683452.3859465408581687245235743,337742809.4560641278131837337229481,337742809.4560641278131837337229481
1697287247,198150668.2880981786170276503990192,335103029.6326727469169434756487926,335103029.6326727469169434756487926
1697403011,199763004.6084396108424390195827636,337553591.1521934546757936165235648,337553591.1521934546757936165235648
1697498579,200197806.3711750537244808245647508,338492847.5229006086511547453681714,338492847.5229006086511547453681714
1697576603,198756773.9284347356604763293666,337910518.8945866295999973702045206,337910518.8945866295999973702045206
1697669735,196518651.79160918209542969387708,333105993.2464022442414099018981551,333105993.2464022442414099018981551
1697751251,199592494.253640838016145234557991,333909074.3203170107661116031428153,333909074.3203170107661116031428153
1697822183,187116529.75887591395131849278,319758048.7538233480327379749094632,319758048.7538233480327379749094632
1697895371,194921494.2702874459801313444,331067105.4371515313936460696180457,331067105.4371515313936460696180457
1698014327,203532243.4609776293124842727814945,343028292.3067882320184612135204289,343028292.3067882320184612135204289
1698096587,215160984.2303981823050332488,358554231.2295583921131276526955441,358554231.2295583921131276526955441
1698191867,225663875.8660380211260018518830598,379773917.8074892437672644533726923,379773917.8074892437672644533726923
1698265079,228933938.6228977574983424578612,384914265.4713353065789453293475712,384914265.4713353065789453293475712
1698359123,226113462.4260427875388936007391,388987859.1165993145950282903813731,388987859.1165993145950282903813731
1698436343,220574584.9327375263430026693045,379484476.5552446364362214665905292,379484476.5552446364362214665905292
1698517283,218716892.786238032047370655548309,380129213.2542820663555257473298397,380129213.2542820663555257473298397
1698618935,217802772.3028170992930462542608,363195819.5385700778885116597425838,363195819.5385700778885116597425838
1698678011,225705255.1206151044320117674934102,372125728.4821126533023745808044505,372125728.4821126533023745808044505
1698742643,227560138.0406827686618858105371426,374398952.7730545089508226262737206,374398952.7730545089508226262737206
1698875075,232504728.5697052661001827147716671,391320940.6474146506851602907470582,391320940.6474146506851602907470582
1698968459,241161494.51718766814867141044,403656785.9957904852242644761572778,403656785.9957904852242644761572778
1699053527,232756889.9114674914055200325116,381766595.0154997685614184333564198,381766595.0154997685614184333564198
1699120259,234231657.6585056007944455810442483,385626623.7206802843760909366062517,385626623.7206802843760909366062517
1699182815,239399313.30290323019659463940023,395016253.9603193977536877175138836,395016253.9603193977536877175138836
1699277279,291443321.8057691116891919847775,454631665.2487304338651803945207272,454631665.2487304338651803945207272
1699355639,292769489.43095470706568874167,454643345.6042601430591254968848544,454643345.6042601430591254968848544
1699482887,303541715.8318901806488366433279005,466561578.4014029335065360130229178,466561578.4014029335065360130229178
1699549955,310168184.5260108010115699467652936,476312514.4903723712171383429575741,476312514.4903723712171383429575741
1699607687,342210410.6503038609428396495182277,525756789.9195890097064074376363854,525756789.9195890097064074376363854
1699739771,330884280.6890348195838935019,508541001.6703315031144954461685238,508541001.6703315031144954461685238
1699774511,329697885.66326501232531016136,510588539.6459554434169739206966765,510588539.6459554434169739206966765
1699901375,331439093.4440899285467503932349068,509628906.2972078125332043700476667,509628906.2972078125332043700476667
1699981223,333622738.4136425918513243236737,510591339.0134450563416233378383934,510591339.0134450563416233378383934
1700045723,320120639.6364774270872005656471383,491902170.4404732574777614295924761,491902170.4404732574777614295924761
1700179079,446197454.2861348557268190837228,640594388.4997927923364658419766351,640594388.4997927923364658419766351
1700248463,446732990.7432099840535120029828296,636975445.5117032594855880759876731,636975445.5117032594855880759876731
1700340035,460240412.5527635690006717340486,649391537.9351955513341617975427625,649391537.9351955513341617975427625
1700431355,479137744.03311905948727707528,670906254.3148033649120895738453008,670906254.3148033649120895738453008
1700446739,491496358.9501282558606577301102,687730540.1515498526096888978460652,687730540.1515498526096888978460652
1700588027,498369679.62135407576765651436024,694540226.9543520067311587439998507,694540226.9543520067311587439998507
1700674871,435383058.879133653897777058,621931654.4673180932421145420572126,621931654.4673180932421145420572126
1700780279,427638191.888393609978406859956,617712008.460453948662144420721247,617712008.460453948662144420721247
1700809967,395837137.5307599578320289693796,581292263.6338241495532650849923538,581292263.6338241495532650849923538
1700893943,400119080.8074390264219191303,585363118.6867773359551882136622154,585363118.6867773359551882136622154
1701001787,398669964.86114748264217158672,583277121.3857215619621980941007583,583277121.3857215619621980941007583
