timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1657236717,157707726.5734369142944159686723254,379408116.5618583834123261812715934,379408116.5618583834123261812715934
1657324335,154012227.3861316636980028703420608,364515847.869614956288797579123366,364515847.869614956288797579123366
1657411170,156738353.2024620937375702855243429,368779051.1163593972153735109362511,368779051.1163593972153735109362511
1657497465,144060443.380258325348566685128341,351644818.7198654655178291795142621,351644818.7198654655178291795142621
1657583669,143019553.716170739782242755015625,345155340.6195283148948551893697544,345155340.6195283148948551893697544
1657669799,139832548.1082068714682029172632305,336130944.1312323631351849014300226,336130944.1312323631351849014300226
1657756662,122979768.7867757111812535946689624,324739286.1084583003068974795127507,324739286.1084583003068974795127507
1657840901,130648383.9724718000381484911602286,337859036.1944086592379739889786133,337859036.1944086592379739889786133
1657928124,131928803.1550479735564709683761182,342219746.4014410874924133199803005,342219746.4014410874924133199803005
1658011415,138319153.2104881887936098735722576,356108233.3025058737631011828647196,356108233.3025058737631011828647196
1658102040,126581319.3471377338795099517614102,338504877.9299552972284578222938999,338504877.9299552972284578222938999
1658187704,136129496.5619950858894790222571954,361846260.1987237676027362430570476,361846260.1987237676027362430570476
1658274219,142937378.6071186999576106348303662,366822472.2485400607740303792523267,366822472.2485400607740303792523267
1658361382,136012734.2414860737881405992149528,356204435.5548936992458603943272796,356204435.5548936992458603943272796
1658445676,143384217.6443213055086958039238351,368044328.9272693079009980454108998,368044328.9272693079009980454108998
1658532899,140884218.6576415593467320730994426,362040844.0496305079124809118006376,362040844.0496305079124809118006376
1658620423,135418369.8264794490928218305337227,356521839.0555229584758668111382126,356521839.0555229584758668111382126
1658705293,146399164.7048508775782631146117747,369944596.6397472130644107376395368,369944596.6397472130644107376395368
1658786829,136259912.214230870668209692825123,354101960.372443060139580923655476,354101960.372443060139580923655476
1658877929,128517582.7417400939850112772630381,333765523.7793088279523292836639019,333765523.7793088279523292836639019
1658962091,154368382.8055864553368715278723548,380471201.6952350095244643538938031,380471201.6952350095244643538938031
1659052018,159756714.5440965215913391571260667,392640425.3924731239522482545465398,392640425.3924731239522482545465398
1659137463,166604650.2663652761477888448917846,402866415.3327456050200218450092158,402866415.3327456050200218450092158
1659223454,166899800.7745923594700142135290248,401349094.2707276291172482315159221,401349094.2707276291172482315159221
1659311538,166088803.1091663926487561036392816,401616171.0546189866135568036715032,401616171.0546189866135568036715032
1659386004,156295381.3646078128824223080735464,386781973.395456906787769200177831,386781973.395456906787769200177831
1659480603,153275484.2096187707737204010130038,385607652.457364081288841635836581,385607652.457364081288841635836581
1659569993,156189916.0230213102526446331043399,385673624.6812189314963395984334509,385673624.6812189314963395984334509
1659656838,155212188.802338722771677634147582,373100973.0162462657055067311800187,373100973.0162462657055067311800187
1659743767,167040339.4566455165477412311525741,382234882.2163540275143568532448512,382234882.2163540275143568532448512
1659830001,167237020.6640299313837976449041847,380334826.2035158470293103231797234,380334826.2035158470293103231797234
1659915952,165268007.1972019906213559966368103,378617699.5078559357288102088778132,378617699.5078559357288102088778132
1660001733,165045473.0237156635377668973663253,381413233.6921913771849517706072731,381413233.6921913771849517706072731
1660082933,164742071.1782128822412595203068832,380433622.0903586686346631180648304,380433622.0903586686346631180648304
1660175717,172507276.8404247173326124037442877,399495545.2254021788359904716459171,399495545.2254021788359904716459171
1660262360,182043595.0499814367059426568495564,409986696.8235627062123339071105204,409986696.8235627062123339071105204
1660348783,186186213.8572074278512630921879947,420326589.8992313633995935084579753,420326589.8992313633995935084579753
1660433522,181375045.0640601840659210891824454,414545975.7517287550355630419264919,414545975.7517287550355630419264919
1660518114,178495628.4353746265031780710609985,408266292.6847765786821500046044669,408266292.6847765786821500046044669
1660607932,170209100.5644018062966084303406291,397727957.164458218610830859896382,397727957.164458218610830859896382
1660693412,171467542.3139951995891627816200907,398322656.8873349543356182801535603,398322656.8873349543356182801535603
1660773336,170141739.1573409802095707826456838,413104444.5872112799329894605192748,413104444.5872112799329894605192748
1660861695,172792818.2013547411588621087035614,417805267.0123278785185907722054766,417805267.0123278785185907722054766
1660953500,160618708.8910096041273934396384943,372486832.3565595458094680040589059,372486832.3565595458094680040589059
1661039611,158124321.2127912844856748965000284,370154626.6779885976143884767378002,370154626.6779885976143884767378002
1661123498,160274366.0058218459710100338918918,374615227.6661979945861310684468345,374615227.6661979945861310684468345
1661212032,154753977.3650873818628308742097523,367319203.1138431394938989498404598,367319203.1138431394938989498404598
1661298119,169323779.376482192156495822339941,386792937.8312783039539444495196825,386792937.8312783039539444495196825
1661383433,169217687.2653595210151405576977748,387054855.0200790607388532312205684,387054855.0200790607388532312205684
1661471618,187979648.1353862872620505061174299,406910033.447570446174651185819896,406910033.447570446174651185819896
1661551494,180312453.1923185126615219007490293,390087738.0573902204811488818548438,390087738.0573902204811488818548438
1661633875,184621256.6164344413538677447520746,392898290.8143757095934759348633881,392898290.8143757095934759348633881
1661728599,183971452.9016920316196444945395727,391140663.5267323514237117011977533,391140663.5267323514237117011977533
1661813020,183861285.1432282781243263503746319,397956520.6759088547654341907702367,397956520.6759088547654341907702367
1661901637,182740454.101112934308771593090733,396402196.3774548386789037382866848,396402196.3774548386789037382866848
1661986824,189962428.1981110763957929755723055,406871639.5615876376741243035673734,406871639.5615876376741243035673734
1662074818,189016513.2808400229668373143193597,401558516.3256640911480216146027229,401558516.3256640911480216146027229
1662159884,192543314.387534914342112365179964,428513249.2689324717105079928146082,428513249.2689324717105079928146082
1662248891,191813998.797561242593034036754227,425688233.3123688714352210140811262,425688233.3123688714352210140811262
1662331191,190864021.5342732638544596925758322,433986217.4153796882517796423749171,433986217.4153796882517796423749171
1662420717,200948652.992216723341924957294424,442972900.3979651430380776079595995,442972900.3979651430380776079595995
1662508771,261855256.8570831657191268257910294,500996954.2716023929612246822404473,500996954.2716023929612246822404473
1662595058,235684162.1088970411289256259691908,475829041.6893377244389809538954716,475829041.6893377244389809538954716
1662681217,255148688.557371242996817953285319,496618252.9273259971802963080865964,496618252.9273259971802963080865964
1662766036,259849344.7260056342231710318140705,513923621.8810810264604495459264794,513923621.8810810264604495459264794
1662854064,223586719.2043422227183302822002983,490866218.478803489016363996409301,490866218.478803489016363996409301
1662938628,213792931.8976504960902526596696177,445166730.5817090393089533748472638,445166730.5817090393089533748472638
1663024099,195562180.946873438508545033546599,425768216.7350346188354269467010028,425768216.7350346188354269467010028
1663113164,195317880.1535980170429098455116856,410079332.7473848850969482368864725,410079332.7473848850969482368864725
1663199345,216118244.1109773023569284687550656,438442769.97756396403888353173978,438442769.97756396403888353173978
1663285187,237064900.5629940014980552915717838,489018063.9328074935829394177534334,489018063.9328074935829394177534334
1663372739,273630605.7551468505919829421693368,537982200.0361839545934006687544036,537982200.0361839545934006687544036
1663453295,281820863.2244800486141178511089258,549860419.6540224354481347349125808,549860419.6540224354481347349125808
1663542251,272600332.2308301114866520660198033,539301849.5825315410334821915369818,539301849.5825315410334821915369818
1663629479,274198376.9317044177618856384834863,547802288.9823705958308679472691139,547802288.9823705958308679472691139
1663716131,260541356.3860585157588606898314151,530689262.1670685739993807084583697,530689262.1670685739993807084583697
1663804319,253926163.0368801909874793949857346,519106984.0620076210149788464403185,519106984.0620076210149788464403185
1663889579,256902137.0265423807430202891988635,526549912.0967380201985441296378966,526549912.0967380201985441296378966
1663977251,244463673.1535533315324967829744149,511791068.3229994548907677292965924,511791068.3229994548907677292965924
1664063759,240610770.7411103432601912649534436,501870053.8570518166528070077186291,501870053.8570518166528070077186291
1664150387,251485194.8314122985963379756340024,511343295.8032424950829414881668285,511343295.8032424950829414881668285
1664236715,256097246.8069729489916613924940432,521587823.1903616211192903078577944,521587823.1903616211192903078577944
1664320571,252770388.6798835525262489034919481,516361026.0284421896254620393809512,516361026.0284421896254620393809512
1664409203,269251103.7646610860423713468523029,541659439.0827847801603035379829187,541659439.0827847801603035379829187
1664491079,269610359.2026279576109463662656406,542562907.0445877378767364685515388,542562907.0445877378767364685515388
